羅	478		19	297	0.04477%	496684	74.86%	73	17.76%
斯	479		12	296	0.04461%	496980	74.91%	100	24.33%
朋	480		8	296	0.04461%	497276	74.95%	111	27.01%
精	481		14	296	0.04461%	497572	75.00%	162	39.42%
古	482		5	295	0.04446%	497867	75.04%	115	27.98%
態	483		14	295	0.04446%	498162	75.09%	155	37.71%
星	484		9	295	0.04446%	498457	75.13%	129	31.39%
衣	485		6	295	0.04446%	498752	75.17%	110	26.76%
興	486		16	294	0.04431%	499046	75.22%	156	37.96%
須	487		12	294	0.04431%	499340	75.26%	147	35.77%
層	488		15	293	0.04416%	499633	75.31%	131	31.87%
請	489		15	293	0.04416%	499926	75.35%	147	35.77%
假	490		11	291	0.04386%	500217	75.39%	149	36.25%
官	491		8	291	0.04386%	500508	75.44%	105	25.55%
跟	492		13	290	0.04371%	500798	75.48%	124	30.17%
火	493		4	289	0.04356%	501087	75.53%	106	25.79%
究	494		7	289	0.04356%	501376	75.57%	141	34.31%
筆	495		12	289	0.04356%	501665	75.61%	122	29.68%
竟	496		11	288	0.04341%	501953	75.66%	145	35.28%
致	497		9	288	0.04341%	502241	75.70%	175	42.58%
免	498		7	287	0.04326%	502528	75.74%	152	36.98%
試	499		13	287	0.04326%	502815	75.79%	145	35.28%
待	500		9	286	0.04311%	503101	75.83%	139	33.82%
盡	501		14	286	0.04311%	503387	75.87%	156	37.96%
青	502		8	286	0.04311%	503673	75.92%	126	30.66%
倒	503		10	285	0.04296%	503958	75.96%	151	36.74%
夠	504		11	285	0.04296%	504243	76.00%	166	40.39%
苦	505		9	285	0.04296%	504528	76.04%	131	31.87%
師	506		10	284	0.04281%	504812	76.09%	111	27.01%
病	507		10	284	0.04281%	505096	76.13%	102	24.82%
壓	508		17	283	0.04265%	505379	76.17%	118	28.71%
希	509		7	282	0.0425%	505661	76.22%	163	39.66%
底	510		8	280	0.0422%	505941	76.26%	164	39.90%
傷	511		13	279	0.04205%	506220	76.30%	105	25.55%
策	512		12	279	0.04205%	506499	76.34%	118	28.71%
誰	513		15	279	0.04205%	506778	76.38%	119	28.95%
顧	514		21	278	0.0419%	507056	76.43%	146	35.52%
功	515		5	277	0.04175%	507333	76.47%	146	35.52%
參	516		11	277	0.04175%	507610	76.51%	145	35.28%
勢	517		13	276	0.0416%	507886	76.55%	145	35.28%
段	518		9	276	0.0416%	508162	76.59%	154	37.47%
願	519		19	276	0.0416%	508438	76.63%	157	38.20%
斷	520		18	275	0.04145%	508713	76.68%	138	33.58%
集	521		12	273	0.04115%	508986	76.72%	136	33.09%
具	522		8	272	0.041%	509258	76.76%	143	34.79%
領	523		14	272	0.041%	509530	76.80%	134	32.60%
科	524		9	271	0.04085%	509801	76.84%	109	26.52%
育	525		7	271	0.04085%	510072	76.88%	93	22.63%
居	526		8	270	0.0407%	510342	76.92%	121	29.44%
巴	527		4	270	0.0407%	510612	76.96%	89	21.65%
料	528		10	270	0.0407%	510882	77.00%	156	37.96%
職	529		18	269	0.04054%	511151	77.04%	112	27.25%
裝	530		13	269	0.04054%	511420	77.08%	121	29.44%
辦	531		16	269	0.04054%	511689	77.12%	141	34.31%
團	532		14	268	0.04039%	511957	77.16%	130	31.63%
找	533		7	268	0.04039%	512225	77.20%	145	35.28%
夫	534		4	267	0.04024%	512492	77.25%	124	30.17%
般	535		10	267	0.04024%	512759	77.29%	164	39.90%
續	536		21	266	0.04009%	513025	77.33%	146	35.52%
雙	537		18	266	0.04009%	513291	77.37%	129	31.39%
康	538		11	264	0.03979%	513555	77.41%	98	23.84%
飛	539		9	264	0.03979%	513819	77.45%	116	28.22%
姐	540		8	263	0.03964%	514082	77.48%	44	10.71%
校	541		10	263	0.03964%	514345	77.52%	71	17.27%
標	542		15	263	0.03964%	514608	77.56%	139	33.82%
確	543		15	263	0.03964%	514871	77.60%	163	39.66%
係	544		9	261	0.03934%	515132	77.64%	143	34.79%
息	545		10	261	0.03934%	515393	77.68%	146	35.52%
準	546		13	261	0.03934%	515654	77.72%	144	35.04%
討	547		10	259	0.03904%	515913	77.76%	134	32.60%
排	548		11	258	0.03889%	516171	77.80%	135	32.85%
樓	549		15	258	0.03889%	516429	77.84%	83	20.19%
劃	550		14	257	0.03874%	516686	77.88%	106	25.79%
嗎	551		13	257	0.03874%	516943	77.92%	117	28.47%
孩	552		9	257	0.03874%	517200	77.95%	82	19.95%
票	553		11	257	0.03874%	517457	77.99%	76	18.49%
素	554		10	257	0.03874%	517714	78.03%	119	28.95%
席	555		10	256	0.03859%	517970	78.07%	90	21.90%
久	556		3	255	0.03843%	518225	78.11%	139	33.82%
考	557		6	255	0.03843%	518480	78.15%	146	35.52%
藝	558		19	254	0.03828%	518734	78.19%	79	19.22%
軍	559		9	254	0.03828%	518988	78.22%	87	21.17%
婚	560		11	252	0.03798%	519240	78.26%	58	14.11%
戰	561		16	252	0.03798%	519492	78.30%	110	26.76%
環	562		17	252	0.03798%	519744	78.34%	121	29.44%
證	563		19	252	0.03798%	519996	78.38%	126	30.66%
隨	564		15	252	0.03798%	520248	78.41%	163	39.66%
坐	565		7	251	0.03783%	520499	78.45%	122	29.68%
境	566		14	251	0.03783%	520750	78.49%	137	33.33%
署	567		13	251	0.03783%	521001	78.53%	63	15.33%
擔	568		16	250	0.03768%	521251	78.57%	141	34.31%
責	569		11	250	0.03768%	521501	78.60%	127	30.90%
阿	570		7	250	0.03768%	521751	78.64%	59	14.36%
歷	571		16	249	0.03753%	522000	78.68%	135	32.85%
講	572		17	249	0.03753%	522249	78.72%	107	26.03%
初	573		7	248	0.03738%	522497	78.75%	159	38.69%
驗	574		23	247	0.03723%	522744	78.79%	124	30.17%
刻	575		8	246	0.03708%	522990	78.83%	137	33.33%
怕	576		8	245	0.03693%	523235	78.86%	120	29.20%
歌	577		14	245	0.03693%	523480	78.90%	64	15.57%
灣	578		25	245	0.03693%	523725	78.94%	85	20.68%
供	579		8	243	0.03663%	523968	78.97%	122	29.68%
夜	580		8	243	0.03663%	524211	79.01%	90	21.90%
查	581		9	243	0.03663%	524454	79.05%	107	26.03%
益	582		10	242	0.03648%	524696	79.08%	118	28.71%
豐	583		18	241	0.03632%	524937	79.12%	85	20.68%
味	584		8	240	0.03617%	525177	79.16%	113	27.49%
圖	585		14	240	0.03617%	525417	79.19%	110	26.76%
晚	586		11	240	0.03617%	525657	79.23%	114	27.74%
導	587		16	239	0.03602%	525896	79.27%	128	31.14%
漸	588		14	239	0.03602%	526135	79.30%	118	28.71%
級	589		10	239	0.03602%	526374	79.34%	115	27.98%
終	590		11	238	0.03587%	526612	79.37%	154	37.47%
京	591		8	237	0.03572%	526849	79.41%	80	19.46%
歲	592		13	237	0.03572%	527086	79.44%	115	27.98%
遊	593		12	235	0.03542%	527321	79.48%	91	22.14%
吧	594		7	234	0.03527%	527555	79.52%	108	26.28%
布	595		5	234	0.03527%	527789	79.55%	115	27.98%
獲	596		17	233	0.03512%	528022	79.59%	140	34.06%
站	597		10	233	0.03512%	528255	79.62%	92	22.38%
項	598		12	233	0.03512%	528488	79.66%	121	29.44%
護	599		21	232	0.03497%	528720	79.69%	81	19.71%
黃	600		12	232	0.03497%	528952	79.73%	98	23.84%
稱	601		14	229	0.03452%	529181	79.76%	150	36.50%
值	602		10	228	0.03437%	529409	79.79%	151	36.74%
店	603		8	228	0.03437%	529637	79.83%	76	18.49%
效	604		10	228	0.03437%	529865	79.86%	110	26.76%
注	605		8	228	0.03437%	530093	79.90%	132	32.12%
石	606		5	228	0.03437%	530321	79.93%	84	20.44%
膚	607		15	228	0.03437%	530549	79.97%	43	10.46%
號	608		13	228	0.03437%	530777	80.00%	105	25.55%
雨	609		8	228	0.03437%	531005	80.04%	90	21.90%
樹	610		16	227	0.03421%	531232	80.07%	57	13.87%
退	611		9	227	0.03421%	531459	80.10%	107	26.03%
負	612		9	226	0.03406%	531685	80.14%	133	32.36%
警	613		20	225	0.03391%	531910	80.17%	72	17.52%
奇	614		8	224	0.03376%	532134	80.21%	119	28.95%
景	615		12	223	0.03361%	532357	80.24%	117	28.47%
玩	616		8	223	0.03361%	532580	80.27%	85	20.68%
陸	617		10	223	0.03361%	532803	80.31%	95	23.11%
福	618		13	222	0.03346%	533025	80.34%	92	22.38%
錯	619		16	222	0.03346%	533247	80.37%	121	29.44%
句	620		5	221	0.03331%	533468	80.41%	116	28.22%
語	621		14	221	0.03331%	533689	80.44%	115	27.98%
差	622		10	220	0.03316%	533909	80.47%	132	32.12%
球	623		11	220	0.03316%	534129	80.51%	74	18.00%
施	624		9	219	0.03301%	534348	80.54%	107	26.03%
批	625		7	217	0.03271%	534565	80.57%	104	25.30%
血	626		6	216	0.03256%	534781	80.60%	92	22.38%
備	627		12	215	0.03241%	534996	80.64%	129	31.39%
減	628		12	214	0.03226%	535210	80.67%	92	22.38%
停	629		11	213	0.0321%	535423	80.70%	120	29.20%
城	630		9	213	0.0321%	535636	80.73%	95	23.11%
紀	631		9	213	0.0321%	535849	80.77%	121	29.44%
群	632		13	213	0.0321%	536062	80.80%	103	25.06%
器	633		16	212	0.03195%	536274	80.83%	90	21.90%
愈	634		13	212	0.03195%	536486	80.86%	69	16.79%
預	635		13	212	0.03195%	536698	80.89%	108	26.28%
屬	636		21	211	0.0318%	536909	80.93%	138	33.58%
規	637		11	211	0.0318%	537120	80.96%	107	26.03%
醫	638		18	211	0.0318%	537331	80.99%	67	16.30%
革	639		9	211	0.0318%	537542	81.02%	77	18.73%
念	640		8	209	0.0315%	537751	81.05%	113	27.49%
修	641		10	208	0.03135%	537959	81.08%	109	26.52%
印	642		6	208	0.03135%	538167	81.11%	101	24.57%
嚴	643		20	208	0.03135%	538375	81.15%	136	33.09%
亞	644		8	207	0.0312%	538582	81.18%	84	20.44%
升	645		4	207	0.0312%	538789	81.21%	103	25.06%
史	646		5	207	0.0312%	538996	81.24%	113	27.49%
繼	647		20	207	0.0312%	539203	81.27%	133	32.36%
靜	648		16	207	0.0312%	539410	81.30%	98	23.84%
換	649		12	206	0.03105%	539616	81.33%	112	27.25%
研	650		9	206	0.03105%	539822	81.36%	100	24.33%
紙	651		10	206	0.03105%	540028	81.40%	96	23.36%
拿	652		10	205	0.0309%	540233	81.43%	112	27.25%
採	653		11	205	0.0309%	540438	81.46%	102	24.82%
緊	654		14	205	0.0309%	540643	81.49%	120	29.20%
肯	655		8	205	0.0309%	540848	81.52%	120	29.20%
協	656		8	204	0.03075%	541052	81.55%	90	21.90%
燈	657		16	203	0.0306%	541255	81.58%	66	16.06%
型	658		9	202	0.03045%	541457	81.61%	111	27.01%
班	659		10	202	0.03045%	541659	81.64%	97	23.60%
謂	660		16	202	0.03045%	541861	81.67%	129	31.39%
購	661		17	202	0.03045%	542063	81.70%	79	19.22%
率	662		11	201	0.0303%	542264	81.73%	84	20.44%
細	663		11	201	0.0303%	542465	81.76%	114	27.74%
勞	664		12	200	0.03014%	542665	81.79%	73	17.76%
吸	665		7	200	0.03014%	542865	81.82%	101	24.57%
售	666		11	200	0.03014%	543065	81.85%	69	16.79%
拉	667		8	200	0.03014%	543265	81.88%	100	24.33%
括	668		9	199	0.02999%	543464	81.91%	126	30.66%
款	669		12	199	0.02999%	543663	81.94%	81	19.71%
德	670		15	198	0.02984%	543861	81.97%	95	23.11%
短	671		12	198	0.02984%	544059	82.00%	114	27.74%
破	672		10	198	0.02984%	544257	82.03%	127	30.90%
母	673		5	197	0.02969%	544454	82.06%	72	17.52%
超	674		12	197	0.02969%	544651	82.09%	123	29.93%
技	675		7	196	0.02954%	544847	82.12%	82	19.95%
維	676		14	196	0.02954%	545043	82.15%	121	29.44%
洋	677		9	195	0.02939%	545238	82.18%	71	17.27%
屋	678		9	193	0.02909%	545431	82.21%	71	17.27%
背	679		9	193	0.02909%	545624	82.24%	124	30.17%
葉	680		13	193	0.02909%	545817	82.27%	62	15.09%
周	681		8	192	0.02894%	546009	82.30%	107	26.03%
構	682		14	192	0.02894%	546201	82.33%	121	29.44%
助	683		7	191	0.02879%	546392	82.35%	117	28.47%
營	684		17	191	0.02879%	546583	82.38%	78	18.98%
米	685		6	191	0.02879%	546774	82.41%	51	12.41%
習	686		11	191	0.02879%	546965	82.44%	103	25.06%
聞	687		14	191	0.02879%	547156	82.47%	96	23.36%
評	688		12	191	0.02879%	547347	82.50%	111	27.01%
匯	689		13	190	0.02864%	547537	82.53%	40	9.73%
承	690		8	190	0.02864%	547727	82.56%	110	26.76%
舊	691		18	189	0.02849%	547916	82.58%	101	24.57%
魚	692		11	189	0.02849%	548105	82.61%	56	13.63%
依	693		8	188	0.02834%	548293	82.64%	121	29.44%
善	694		12	188	0.02834%	548481	82.67%	113	27.49%
養	695		15	188	0.02834%	548669	82.70%	108	26.28%
賣	696		15	187	0.02819%	548856	82.73%	100	24.33%
適	697		14	187	0.02819%	549043	82.75%	125	30.41%
餘	698		15	187	0.02819%	549230	82.78%	118	28.71%
核	699		10	186	0.02803%	549416	82.81%	50	12.17%
隊	700		11	186	0.02803%	549602	82.84%	68	16.55%
怪	701		8	185	0.02788%	549787	82.87%	95	23.11%
曲	702		6	185	0.02788%	549972	82.89%	64	15.57%
稅	703		12	185	0.02788%	550157	82.92%	31	7.54%
紫	704		12	185	0.02788%	550342	82.95%	33	8.03%
唱	705		11	184	0.02773%	550526	82.98%	56	13.63%
左	706		5	184	0.02773%	550710	83.01%	82	19.95%
彭	707		12	184	0.02773%	550894	83.03%	37	9.00%
拍	708		8	184	0.02773%	551078	83.06%	91	22.14%
穿	709		9	183	0.02758%	551261	83.09%	88	21.41%
戲	710		17	182	0.02743%	551443	83.12%	76	18.49%
街	711		12	182	0.02743%	551625	83.14%	85	20.68%
製	712		14	182	0.02743%	551807	83.17%	95	23.11%
貨	713		11	182	0.02743%	551989	83.20%	62	15.09%
微	714		13	181	0.02728%	552170	83.23%	96	23.36%
止	715		4	181	0.02728%	552351	83.25%	128	31.14%
煙	716		13	181	0.02728%	552532	83.28%	58	14.11%
玲	717		9	181	0.02728%	552713	83.31%	19	4.62%
害	718		10	180	0.02713%	552893	83.33%	121	29.44%
系	719		7	180	0.02713%	553073	83.36%	83	20.19%
露	720		21	180	0.02713%	553253	83.39%	115	27.98%
付	721		5	179	0.02698%	553432	83.42%	105	25.55%
園	722		13	179	0.02698%	553611	83.44%	69	16.79%
某	723		9	179	0.02698%	553790	83.47%	108	26.28%
富	724		12	178	0.02683%	553968	83.50%	100	24.33%
疑	725		14	178	0.02683%	554146	83.52%	118	28.71%
財	726		10	178	0.02683%	554324	83.55%	83	20.19%
痛	727		12	177	0.02668%	554501	83.58%	84	20.44%
酒	728		10	176	0.02653%	554677	83.60%	71	17.27%
休	729		6	174	0.02623%	554851	83.63%	87	21.17%
督	730		13	174	0.02623%	555025	83.66%	53	12.90%
雲	731		12	174	0.02623%	555199	83.68%	72	17.52%
草	732		10	173	0.02608%	555372	83.71%	78	18.98%
春	733		9	172	0.02592%	555544	83.73%	64	15.57%
沙	734		7	172	0.02592%	555716	83.76%	91	22.14%
秋	735		9	172	0.02592%	555888	83.79%	46	11.19%
訴	736		12	172	0.02592%	556060	83.81%	103	25.06%
均	737		7	171	0.02577%	556231	83.84%	109	26.52%
趣	738		15	171	0.02577%	556402	83.86%	103	25.06%
送	739		9	171	0.02577%	556573	83.89%	94	22.87%
透	740		10	171	0.02577%	556744	83.91%	106	25.79%
冷	741		7	170	0.02562%	556914	83.94%	102	24.82%
烈	742		10	170	0.02562%	557084	83.97%	95	23.11%
亂	743		13	169	0.02547%	557253	83.99%	107	26.03%
啟	744		11	169	0.02547%	557422	84.02%	61	14.84%
永	745		5	169	0.02547%	557591	84.04%	100	24.33%
答	746		12	169	0.02547%	557760	84.07%	102	24.82%
臉	747		17	169	0.02547%	557929	84.09%	78	18.98%
限	748		8	169	0.02547%	558098	84.12%	103	25.06%
創	749		12	168	0.02532%	558266	84.14%	87	21.17%
積	750		16	168	0.02532%	558434	84.17%	108	26.28%
畫	751		12	167	0.02517%	558601	84.19%	65	15.82%
缺	752		10	167	0.02517%	558768	84.22%	102	24.82%
飯	753		12	167	0.02517%	558935	84.25%	82	19.95%
土	754		3	166	0.02502%	559101	84.27%	97	23.60%
充	755		5	165	0.02487%	559266	84.29%	114	27.74%
簡	756		18	165	0.02487%	559431	84.32%	121	29.44%
隻	757		10	165	0.02487%	559596	84.34%	64	15.57%
密	758		11	164	0.02472%	559760	84.37%	94	22.87%
既	759		9	164	0.02472%	559924	84.39%	103	25.06%
爾	760		14	164	0.02472%	560088	84.42%	77	18.73%
館	761		16	164	0.02472%	560252	84.44%	56	13.63%
木	762		4	163	0.02457%	560415	84.47%	67	16.30%
媽	763		13	162	0.02442%	560577	84.49%	36	8.76%
律	764		9	162	0.02442%	560739	84.52%	95	23.11%
慮	765		15	162	0.02442%	560901	84.54%	107	26.03%
懷	766		19	162	0.02442%	561063	84.57%	105	25.55%
置	767		13	162	0.02442%	561225	84.59%	108	26.28%
宣	768		9	161	0.02427%	561386	84.61%	92	22.38%
床	769		7	161	0.02427%	561547	84.64%	64	15.57%
莫	770		11	161	0.02427%	561708	84.66%	71	17.27%
訪	771		11	161	0.02427%	561869	84.69%	75	18.25%
壞	772		19	160	0.02412%	562029	84.71%	98	23.84%
良	773		7	160	0.02412%	562189	84.74%	113	27.49%
勝	774		12	159	0.02397%	562348	84.76%	93	22.63%
午	775		4	159	0.02397%	562507	84.78%	83	20.19%
庭	776		10	159	0.02397%	562666	84.81%	75	18.25%
座	777		10	159	0.02397%	562825	84.83%	82	19.95%
彈	778		15	159	0.02397%	562984	84.86%	67	16.30%
江	779		6	159	0.02397%	563143	84.88%	73	17.76%
殺	780		11	158	0.02381%	563301	84.90%	73	17.76%
父	781		4	158	0.02381%	563459	84.93%	64	15.57%
王	782		4	158	0.02381%	563617	84.95%	64	15.57%
呼	783		8	157	0.02366%	563774	84.97%	109	26.52%
奏	784		9	157	0.02366%	563931	85.00%	45	10.95%
探	785		11	157	0.02366%	564088	85.02%	79	19.22%
副	786		11	156	0.02351%	564244	85.05%	84	20.44%
突	787		9	156	0.02351%	564400	85.07%	112	27.25%
省	788		9	155	0.02336%	564555	85.09%	74	18.00%
船	789		11	155	0.02336%	564710	85.12%	37	9.00%
頓	790		13	155	0.02336%	564865	85.14%	68	16.55%
優	791		17	154	0.02321%	565019	85.16%	98	23.84%
堂	792		11	154	0.02321%	565173	85.19%	74	18.00%
武	793		8	154	0.02321%	565327	85.21%	56	13.63%
牌	794		12	154	0.02321%	565481	85.23%	72	17.52%
睡	795		14	154	0.02321%	565635	85.25%	67	16.30%
避	796		16	154	0.02321%	565789	85.28%	102	24.82%
鐵	797		21	154	0.02321%	565943	85.30%	76	18.49%
圍	798		12	153	0.02306%	566096	85.32%	98	23.84%
忽	799		8	153	0.02306%	566249	85.35%	97	23.60%
肉	800		6	153	0.02306%	566402	85.37%	63	15.33%
迷	801		9	153	0.02306%	566555	85.39%	70	17.03%
洲	802		9	152	0.02291%	566707	85.42%	76	18.49%
腦	803		13	152	0.02291%	566859	85.44%	87	21.17%
零	804		13	152	0.02291%	567011	85.46%	85	20.68%
額	805		18	152	0.02291%	567163	85.49%	79	19.22%
陳	806		10	151	0.02276%	567314	85.51%	73	17.76%
韓	807		17	151	0.02276%	567465	85.53%	26	6.33%
堅	808		11	150	0.02261%	567615	85.55%	94	22.87%
尋	809		12	150	0.02261%	567765	85.58%	98	23.84%
概	810		13	150	0.02261%	567915	85.60%	86	20.92%
防	811		6	150	0.02261%	568065	85.62%	80	19.46%
急	812		9	149	0.02246%	568214	85.64%	89	21.65%
沉	813		7	149	0.02246%	568363	85.67%	87	21.17%
略	814		11	149	0.02246%	568512	85.69%	97	23.60%
異	815		11	149	0.02246%	568661	85.71%	104	25.30%
移	816		11	149	0.02246%	568810	85.73%	86	20.92%
億	817		15	148	0.02231%	568958	85.76%	53	12.90%
列	818		6	148	0.02231%	569106	85.78%	103	25.06%
夢	819		14	148	0.02231%	569254	85.80%	76	18.49%
季	820		8	148	0.02231%	569402	85.82%	44	10.71%
模	821		15	148	0.02231%	569550	85.85%	94	22.87%
毛	822		4	148	0.02231%	569698	85.87%	84	20.44%
室	823		9	146	0.02201%	569844	85.89%	76	18.49%
散	824		12	145	0.02186%	569989	85.91%	84	20.44%
章	825		11	145	0.02186%	570134	85.93%	85	20.68%
追	826		9	145	0.02186%	570279	85.95%	87	21.17%
階	827		11	145	0.02186%	570424	85.98%	76	18.49%
射	828		10	144	0.0217%	570568	86.00%	44	10.71%
慢	829		14	144	0.0217%	570712	86.02%	72	17.52%
登	830		12	144	0.0217%	570856	86.04%	62	15.09%
碼	831		15	144	0.0217%	571000	86.06%	71	17.27%
執	832		11	143	0.02155%	571143	86.09%	92	22.38%
廠	833		15	143	0.02155%	571286	86.11%	52	12.65%
旁	834		10	143	0.02155%	571429	86.13%	76	18.49%
楚	835		13	143	0.02155%	571572	86.15%	90	21.90%
童	836		12	143	0.02155%	571715	86.17%	59	14.36%
跑	837		12	143	0.02155%	571858	86.19%	69	16.79%
速	838		10	143	0.02155%	572001	86.21%	89	21.65%
守	839		6	142	0.0214%	572143	86.24%	93	22.63%
控	840		11	142	0.0214%	572285	86.26%	81	19.71%
遇	841		12	142	0.0214%	572427	86.28%	92	22.38%
里	842		7	142	0.0214%	572569	86.30%	67	16.30%
宜	843		8	141	0.02125%	572710	86.32%	88	21.41%
菜	844		12	141	0.02125%	572851	86.34%	41	9.98%
鄧	845		14	141	0.02125%	572992	86.36%	29	7.06%
鐘	846		20	141	0.02125%	573133	86.39%	83	20.19%
島	847		10	140	0.0211%	573273	86.41%	48	11.68%
掉	848		11	140	0.0211%	573413	86.43%	90	21.90%
擁	849		16	140	0.0211%	573553	86.45%	85	20.68%
擊	850		17	140	0.0211%	573693	86.47%	89	21.65%
油	851		8	140	0.0211%	573833	86.49%	70	17.03%
熟	852		15	140	0.0211%	573973	86.51%	96	23.36%
順	853		12	140	0.0211%	574113	86.53%	93	22.63%
麗	854		19	140	0.0211%	574253	86.55%	73	17.76%
雜	855		18	139	0.02095%	574392	86.57%	88	21.41%
享	856		8	138	0.0208%	574530	86.60%	82	19.95%
企	857		6	138	0.0208%	574668	86.62%	48	11.68%
暗	858		13	138	0.0208%	574806	86.64%	75	18.25%
腳	859		13	138	0.0208%	574944	86.66%	90	21.90%
裡	860		12	138	0.0208%	575082	86.68%	57	13.87%
觸	861		20	138	0.0208%	575220	86.70%	96	23.36%
險	862		15	138	0.0208%	575358	86.72%	84	20.44%
驚	863		23	138	0.0208%	575496	86.74%	98	23.84%
剛	864		10	137	0.02065%	575633	86.76%	81	19.71%
抗	865		7	137	0.02065%	575770	86.78%	75	18.25%
舞	866		14	137	0.02065%	575907	86.80%	61	14.84%
途	867		10	137	0.02065%	576044	86.82%	102	24.82%
鏡	868		19	137	0.02065%	576181	86.84%	54	13.14%
擇	869		16	136	0.0205%	576317	86.86%	89	21.65%
私	870		7	136	0.0205%	576453	86.89%	75	18.25%
納	871		10	136	0.0205%	576589	86.91%	81	19.71%
蘭	872		21	136	0.0205%	576725	86.93%	45	10.95%
誤	873		14	136	0.0205%	576861	86.95%	81	19.71%
貴	874		12	136	0.0205%	576997	86.97%	90	21.90%
哪	875		10	135	0.02035%	577132	86.99%	76	18.49%
波	876		8	135	0.02035%	577267	87.01%	80	19.46%
源	877		13	135	0.02035%	577402	87.03%	80	19.46%
藥	878		19	135	0.02035%	577537	87.05%	53	12.90%
配	879		10	135	0.02035%	577672	87.07%	86	20.92%
族	880		11	134	0.0202%	577806	87.09%	54	13.14%
察	881		14	133	0.02005%	577939	87.11%	81	19.71%
河	882		8	133	0.02005%	578072	87.13%	51	12.41%
偶	883		11	132	0.0199%	578204	87.15%	75	18.25%
僅	884		13	131	0.01974%	578335	87.17%	72	17.52%
右	885		5	131	0.01974%	578466	87.19%	82	19.95%
競	886		20	131	0.01974%	578597	87.21%	57	13.87%
龍	887		16	131	0.01974%	578728	87.23%	70	17.03%
歸	888		18	130	0.01959%	578858	87.25%	84	20.44%
浪	889		10	130	0.01959%	578988	87.27%	74	18.00%
蘇	890		20	130	0.01959%	579118	87.29%	58	14.11%
課	891		15	130	0.01959%	579248	87.31%	55	13.38%
賞	892		15	130	0.01959%	579378	87.33%	76	18.49%
懂	893		17	129	0.01944%	579507	87.35%	81	19.71%
牛	894		4	129	0.01944%	579636	87.37%	51	12.41%
訂	895		9	129	0.01944%	579765	87.38%	70	17.03%
誠	896		13	129	0.01944%	579894	87.40%	77	18.73%
予	897		4	128	0.01929%	580022	87.42%	90	21.90%
按	898		9	128	0.01929%	580150	87.44%	93	22.63%
陣	899		9	128	0.01929%	580278	87.46%	78	18.98%
佔	900		7	127	0.01914%	580405	87.48%	78	18.98%
幸	901		8	127	0.01914%	580532	87.50%	88	21.41%
抽	902		8	127	0.01914%	580659	87.52%	56	13.63%
映	903		9	127	0.01914%	580786	87.54%	77	18.73%
雄	904		12	127	0.01914%	580913	87.56%	50	12.17%
默	905		16	127	0.01914%	581040	87.58%	63	15.33%
喝	906		12	126	0.01899%	581166	87.60%	55	13.38%
州	907		6	126	0.01899%	581292	87.61%	50	12.17%
忘	908		7	126	0.01899%	581418	87.63%	84	20.44%
窗	909		12	126	0.01899%	581544	87.65%	55	13.38%
織	910		18	126	0.01899%	581670	87.67%	60	14.60%
塊	911		13	125	0.01884%	581795	87.69%	62	15.09%
述	912		8	125	0.01884%	581920	87.71%	84	20.44%
靈	913		24	125	0.01884%	582045	87.73%	84	20.44%
仔	914		5	124	0.01869%	582169	87.75%	58	14.11%
威	915		9	124	0.01869%	582293	87.77%	83	20.19%
忙	916		6	124	0.01869%	582417	87.78%	73	17.76%
惜	917		11	124	0.01869%	582541	87.80%	86	20.92%
慣	918		14	124	0.01869%	582665	87.82%	84	20.44%
漫	919		14	124	0.01869%	582789	87.84%	62	15.09%
餐	920		16	124	0.01869%	582913	87.86%	58	14.11%
介	921		4	123	0.01854%	583036	87.88%	78	18.98%
